"general","specific","api_name_fk","expert"
"type","type","com.facebook.presto.type.Re2JRegexpType","Lang"
"type","type","com.facebook.presto.type.RealOperators","Lang"
"type","type","com.facebook.presto.type.SmallintOperators","Lang"
"type","type","com.facebook.presto.type.SqlIntervalDayTime","Lang"
"type","type","com.facebook.presto.type.SqlIntervalYearMonth","Lang"
"type","type","com.facebook.presto.type.TDigestOperators","Lang"
"type","type","com.facebook.presto.type.TimeOperators","Lang"
"type","type","com.facebook.presto.type.TimeWithTimeZoneOperators","Lang"
"type","type","com.facebook.presto.type.TimestampOperators","Lang"
"type","type","com.facebook.presto.type.TimestampWithTimeZoneOperators","Lang"
"type","type","com.facebook.presto.type.TinyintOperators","Lang"
"type","type","com.facebook.presto.type.TypeCoercer","Lang"
"type","type","com.facebook.presto.type.TypeDeserializer","Lang"
"type","type","com.facebook.presto.type.TypeUtils","Lang"
"type","type","com.facebook.presto.type.UnknownOperators","Lang"
"type","type","com.facebook.presto.type.VarbinaryOperators","Lang"
"type","type","com.facebook.presto.type.VarcharEnumOperators","Lang"
"type","type","com.facebook.presto.type.VarcharOperators","Lang"
"type","type","com.facebook.presto.type.VarcharParametricType","Lang"
"udf","thrift","com.facebook.presto.udf.thrift.TestingThriftUdfServer","Interpreter"
"undefined","undefined","com.amazonaws.AbortedException","Cloud"
"undefined","undefined","com.amazonaws.AmazonClientException","Cloud"
"undefined","undefined","com.amazonaws.AmazonServiceException","Cloud"
"undefined","undefined","com.amazonaws.AmazonWebServiceClient","Cloud"
"undefined","undefined","com.amazonaws.AmazonWebServiceRequest","Cloud"
"undefined","undefined","com.amazonaws.ClientConfiguration","Cloud"
"undefined","undefined","com.amazonaws.DefaultRequest","Cloud"
"undefined","undefined","com.amazonaws.Protocol","Cloud"
"undefined","undefined","com.amazonaws.Request","Cloud"
"undefined","undefined","com.amazonaws.Response","Cloud"
"undefined","undefined","com.facebook.presto.ExceededCpuLimitException",NULL
"undefined","undefined","com.facebook.presto.ExceededMemoryLimitException",NULL
"undefined","undefined","com.facebook.presto.ExceededOutputSizeLimitException",NULL
"undefined","undefined","com.facebook.presto.ExceededScanLimitException",NULL
"undefined","undefined","com.facebook.presto.ExceededSpillLimitException",NULL
"undefined","undefined","com.facebook.presto.FullConnectorSession",NULL
"undefined","undefined","com.facebook.presto.GroupByHashPageIndexerFactory",NULL
"undefined","undefined","com.facebook.presto.PagesIndexPageSorter",NULL
"undefined","undefined","com.facebook.presto.RowPageBuilder",NULL
"undefined","undefined","com.facebook.presto.RowPagesBuilder",NULL
"undefined","undefined","com.facebook.presto.SequencePageBuilder",NULL
"undefined","undefined","com.facebook.presto.Session",NULL
"undefined","undefined","com.facebook.presto.SessionRepresentation",NULL
"undefined","undefined","com.facebook.presto.SystemSessionProperties",NULL
"undefined","undefined","org.jabref.Globals",NULL
"undefined","undefined","org.jabref.JabRefException",NULL
"undefined","undefined","org.jabref.JabRefExecutorService",NULL
"undefined","undefined","org.jabref.JabRefGUI",NULL
"undefined","undefined","org.jabref.JabRefMain",NULL
"undefined","undefined","org.mockito.*",NULL
"undefined","undefined","org.mockito.AdditionalAnswers",NULL
"undefined","undefined","org.mockito.AdditionalMatchers",NULL
"undefined","undefined","org.mockito.Answers",NULL
"undefined","undefined","org.mockito.ArgumentCaptor",NULL
"undefined","undefined","org.mockito.ArgumentMatcher",NULL
"undefined","undefined","org.mockito.ArgumentMatchers",NULL
"undefined","undefined","org.mockito.Captor",NULL
"undefined","undefined","org.mockito.CheckReturnValue",NULL
"undefined","undefined","org.mockito.InOrder",NULL
"undefined","undefined","org.mockito.Incubating",NULL
"undefined","undefined","org.mockito.InjectMocks",NULL
"undefined","undefined","org.mockito.Matchers",NULL
"undefined","undefined","org.mockito.Mock",NULL
"undefined","undefined","org.mockito.MockSettings",NULL
"undefined","undefined","org.mockito.MockedConstruction",NULL
"undefined","undefined","org.mockito.MockedStatic",NULL
"undefined","undefined","org.mockito.MockingDetails",NULL
"undefined","undefined","org.mockito.Mockito",NULL
"undefined","undefined","org.mockito.MockitoAnnotations",NULL
"undefined","undefined","org.mockito.MockitoDebugger",NULL
"undefined","undefined","org.mockito.MockitoFramework",NULL
"undefined","undefined","org.mockito.MockitoSession",NULL
"undefined","undefined","org.mockito.MockitoTest",NULL
"undefined","undefined","org.mockito.NotExtensible",NULL
"undefined","undefined","org.mockito.NotExtensible;""",NULL
"undefined","undefined","org.mockito.ScopedMock",NULL
"undefined","undefined","org.mockito.Spy",NULL
"undefined","undefined","org.mockito.StateMaster",NULL
"util","AWSRequestMetrics","com.amazonaws.util.AWSRequestMetrics.Field.ClientExecuteTime","Util"
"util","AWSRequestMetrics","com.amazonaws.util.AWSRequestMetrics.Field.HttpClientRetryCount","Util"
"util","AWSRequestMetrics","com.amazonaws.util.AWSRequestMetrics.Field.HttpRequestTime","Util"
"util","AWSRequestMetrics","com.amazonaws.util.AWSRequestMetrics.Field.RequestCount","Util"
"util","AWSRequestMetrics","com.amazonaws.util.AWSRequestMetrics.Field.RetryPauseTime","Util"
"util","AWSRequestMetrics","com.amazonaws.util.AWSRequestMetrics.Field.ThrottleException","Util"
"util","AbstractMap","java.util.AbstractMap.SimpleEntry","Util"
"util","AbstractMap","java.util.AbstractMap.SimpleImmutableEntry","Util"
"util","Arrays","java.util.Arrays.asList","Util"
"util","Arrays","java.util.Arrays.copyOfRange","Util"
"util","Arrays","java.util.Arrays.fill","Util"
"util","Arrays","java.util.Arrays.setAll","Util"
"util","Arrays","java.util.Arrays.sort","Util"
"util","Arrays","java.util.Arrays.stream","Util"
"util","Base64","java.util.Base64.Decoder","Util"
"util","Base64","java.util.Base64.getMimeDecoder","Util"
"util","CollectionUtils","com.amazonaws.util.CollectionUtils.isNullOrEmpty","Util"
"util","Collections","java.util.Collections.disjoint","Util"
"util","Collections","java.util.Collections.emptyEnumeration","Util"
"util","Collections","java.util.Collections.emptyIterator","Util"
"util","Collections","java.util.Collections.emptyList","Util"
"util","Collections","java.util.Collections.emptyMap","Util"
"util","Collections","java.util.Collections.emptySet","Util"
"util","Collections","java.util.Collections.enumeration","Util"
"util","Collections","java.util.Collections.list","Util"
"util","Collections","java.util.Collections.nCopies","Util"
"util","Collections","java.util.Collections.newSetFromMap","Util"
"util","Collections","java.util.Collections.reverse","Util"
"util","Collections","java.util.Collections.shuffle","Util"
"util","Collections","java.util.Collections.singleton","Util"
"util","Collections","java.util.Collections.singletonList","Util"
"util","Collections","java.util.Collections.singletonMap","Util"
"util","Collections","java.util.Collections.sort","Util"
"util","Collections","java.util.Collections.synchronizedList","Util"
"util","Collections","java.util.Collections.unmodifiableCollection","Util"
"util","Collections","java.util.Collections.unmodifiableList","Util"
"util","Collections","java.util.Collections.unmodifiableMap","Util"
"util","Collections","java.util.Collections.unmodifiableSet","Util"
"util","Collections","java.util.Collections.unmodifiableSortedMap","Util"
"util","Comparator","java.util.Comparator.comparing","Util"
"util","Comparator","java.util.Comparator.comparingDouble","Util"
"util","Comparator","java.util.Comparator.comparingInt","Util"
"util","Comparator","java.util.Comparator.comparingLong","Util"
"util","Comparator","java.util.Comparator.naturalOrder","Util"
"util","Comparator","java.util.Comparator.nullsFirst","Util"
"util","CompilerUtils","com.facebook.presto.util.CompilerUtils.defineClass","Util"
"util","CompilerUtils","com.facebook.presto.util.CompilerUtils.makeClassName","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseDate","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseDayTimeInterval","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseTimeLiteral","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseTimeWithTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseTimeWithoutTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseTimestampLiteral","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseTimestampWithTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseTimestampWithoutTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.parseYearMonthInterval","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.printDate","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.printTimeWithTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.printTimeWithoutTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.printTimestampWithTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.printTimestampWithoutTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.timeHasTimeZone","Util"
"util","DateTimeUtils","com.facebook.presto.util.DateTimeUtils.timestampHasTimeZone","Util"
"util","DateTimeZoneIndex","com.facebook.presto.util.DateTimeZoneIndex.extractZoneOffsetMinutes","Util"
"util","DateTimeZoneIndex","com.facebook.presto.util.DateTimeZoneIndex.getChronology","Util"
"util","DateTimeZoneIndex","com.facebook.presto.util.DateTimeZoneIndex.getDateTimeZone","Util"
"util","DateTimeZoneIndex","com.facebook.presto.util.DateTimeZoneIndex.packDateTimeWithZone","Util"
"util","DateTimeZoneIndex","com.facebook.presto.util.DateTimeZoneIndex.unpackChronology","Util"
"util","DateTimeZoneIndex","com.facebook.presto.util.DateTimeZoneIndex.unpackDateTimeZone","Util"
"util","EnumSet","java.util.EnumSet.allOf","Util"
"util","Failures","com.facebook.presto.util.Failures.REMOTE_TASK_MISMATCH_ERROR","Util"
"util","Failures","com.facebook.presto.util.Failures.WORKER_NODE_ERROR","Util"
"util","Failures","com.facebook.presto.util.Failures.checkCondition","Util"
"util","Failures","com.facebook.presto.util.Failures.internalError","Util"
"util","Failures","com.facebook.presto.util.Failures.toFailure","Util"
"util","Failures","com.facebook.presto.util.Failures.toFailures","Util"
"util","FastutilSetHelper","com.facebook.presto.util.FastutilSetHelper.toFastutilHashSet","Util"
"util","HashCollisionsEstimator","com.facebook.presto.util.HashCollisionsEstimator.estimateNumberOfHashCollisions","Util"
"util","HashCollisionsSimulator","com.facebook.presto.util.HashCollisionsSimulator.simulate","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.BlockBuilderAppender","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.BlockBuilderAppender.createBlockBuilderAppender","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.HashTable","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.JSON_FACTORY","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.JsonGeneratorWriter","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.JsonGeneratorWriter.createJsonGeneratorWriter","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.ObjectKeyProvider","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.ObjectKeyProvider.createObjectKeyProvider","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.canCastFromJson","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.canCastToJson","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.createJsonGenerator","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.createJsonParser","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsBigint","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsBoolean","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsDouble","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsInteger","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsLongDecimal","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsReal","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsShortDecimal","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsSmallint","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsTinyint","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.currentTokenAsVarchar","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.getFieldNameToIndex","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.parseJsonToSingleRowBlock","Util"
"util","JsonUtil","com.facebook.presto.util.JsonUtil.truncateIfNecessaryForErrorMessage","Util"
"util","LegacyRowFieldOrdinalAccessUtil","com.facebook.presto.util.LegacyRowFieldOrdinalAccessUtil.parseAnonymousRowFieldOrdinalAccess","Util"
"util","Locale","java.util.Locale.CHINESE","Util"
"util","Locale","java.util.Locale.ENGLISH","Util"
"util","Locale","java.util.Locale.ROOT","Util"
"util","Locale","java.util.Locale.US","Util"
"util","Map","java.util.Map.Entry","Util"
"util","Map","java.util.Map.Entry.comparingByValue","Util"
"util","MergeSortedPages","com.facebook.presto.util.MergeSortedPages.PageWithPosition","Util"
"util","MergeSortedPages","com.facebook.presto.util.MergeSortedPages.mergeSortedPages","Util"
"util","MoreLists","com.facebook.presto.util.MoreLists.filteredCopy","Util"
"util","MoreLists","com.facebook.presto.util.MoreLists.listOfListsCopy","Util"
"util","MoreLists","com.facebook.presto.util.MoreLists.mappedCopy","Util"
"util","MoreLists","com.facebook.presto.util.MoreLists.nElements","Util"
"util","MoreMaps","com.facebook.presto.util.MoreMaps.mergeMaps","Util"
"util","MoreMath","com.facebook.presto.util.MoreMath.firstNonNaN","Util"
"util","MoreMath","com.facebook.presto.util.MoreMath.max","Util"
"util","MoreMath","com.facebook.presto.util.MoreMath.min","Util"
"util","MorePredicates","com.facebook.presto.util.MorePredicates.isInstanceOfAny","Util"
"util","MoreUninterruptibles","com.facebook.presto.util.MoreUninterruptibles.tryLockUninterruptibly","Util"
"util","Objects","java.util.Objects.hash","Util"
"util","Objects","java.util.Objects.isNull","Util"
"util","Objects","java.util.Objects.requireNonNull","Util"
"util","Optionals","com.facebook.presto.util.Optionals.combine","Util"
"util","PropertiesUtil","com.facebook.presto.util.PropertiesUtil.loadProperties","Util"
"util","Reflection","com.facebook.presto.util.Reflection.constructorMethodHandle","Util"
"util","Reflection","com.facebook.presto.util.Reflection.methodHandle","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_CONTAINS","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_CROSSES","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_DISTANCE","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_EQUALS","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_INTERSECTS","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_OVERLAPS","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_TOUCHES","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.ST_WITHIN","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.extractSupportedSpatialComparisons","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.extractSupportedSpatialFunctions","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.flip","Util"
"util","SpatialJoinUtils","com.facebook.presto.util.SpatialJoinUtils.getFlippedFunctionHandle","Util"
"util","Spliterators","java.util.Spliterators.AbstractSpliterator","Util"
"util","StatementUtils","com.facebook.presto.util.StatementUtils.getAllQueryTypes","Util"
"util","StatementUtils","com.facebook.presto.util.StatementUtils.getQueryType","Util"
"util","StatementUtils","com.facebook.presto.util.StatementUtils.isTransactionControlStatement","Util"
"util","StringTableUtils","com.facebook.presto.util.StringTableUtils.getTableStrings","Util"
"util","StructuralTestUtil","com.facebook.presto.util.StructuralTestUtil.appendToBlockBuilder","Util"
"util","StructuralTestUtil","com.facebook.presto.util.StructuralTestUtil.arrayBlockOf","Util"
"util","StructuralTestUtil","com.facebook.presto.util.StructuralTestUtil.mapBlockOf","Util"
"util","StructuralTestUtil","com.facebook.presto.util.StructuralTestUtil.mapType","Util"
"util","TaskUtils","com.facebook.presto.util.TaskUtils.DEFAULT_MAX_WAIT_TIME","Util"
"util","TaskUtils","com.facebook.presto.util.TaskUtils.randomizeWaitTime","Util"
"util","UUID","java.util.UUID.fromString","Util"
"util","UUID","java.util.UUID.randomUUID","Util"
"util","concurrent","java.util.concurrent.*","Util"
"util","concurrent","java.util.concurrent.AbstractExecutorService","Util"
"util","concurrent","java.util.concurrent.ArrayBlockingQueue","Util"
"util","concurrent","java.util.concurrent.BlockingDeque","Util"
"util","concurrent","java.util.concurrent.BlockingQueue","Util"
"util","concurrent","java.util.concurrent.BrokenBarrierException","Util"
"util","concurrent","java.util.concurrent.Callable","Util"
"util","concurrent","java.util.concurrent.CancellationException","Util"
"util","concurrent","java.util.concurrent.CompletableFuture","Util"
"util","concurrent","java.util.concurrent.CompletableFuture.completedFuture","Util"
"util","concurrent","java.util.concurrent.CompletableFuture.runAsync","Util"
"util","concurrent","java.util.concurrent.CompletableFuture.supplyAsync","Util"
"util","concurrent","java.util.concurrent.CompletionService","Util"
"util","concurrent","java.util.concurrent.CompletionStage","Util"
"util","concurrent","java.util.concurrent.ConcurrentHashMap","Util"
"util","concurrent","java.util.concurrent.ConcurrentLinkedDeque","Util"
"util","concurrent","java.util.concurrent.ConcurrentLinkedQueue","Util"
"util","concurrent","java.util.concurrent.ConcurrentMap","Util"
"util","concurrent","java.util.concurrent.ConcurrentNavigableMap","Util"
"util","concurrent","java.util.concurrent.ConcurrentSkipListMap","Util"
"util","concurrent","java.util.concurrent.ConcurrentSkipListSet","Util"
"util","concurrent","java.util.concurrent.CopyOnWriteArrayList","Util"
"util","concurrent","java.util.concurrent.CopyOnWriteArraySet","Util"
"util","concurrent","java.util.concurrent.CountDownLatch","Util"
"util","concurrent","java.util.concurrent.CyclicBarrier","Util"
"util","concurrent","java.util.concurrent.DelayQueue","Util"
"util","concurrent","java.util.concurrent.Delayed","Util"
"util","concurrent","java.util.concurrent.ExecutionException","Util"
"util","concurrent","java.util.concurrent.Executor","Util"
"util","concurrent","java.util.concurrent.ExecutorCompletionService","Util"
"util","concurrent","java.util.concurrent.ExecutorService","Util"
"util","concurrent","java.util.concurrent.Executors","Util"
"util","concurrent","java.util.concurrent.Executors.newCachedThreadPool","Util"
"util","concurrent","java.util.concurrent.Executors.newFixedThreadPool","Util"
"util","concurrent","java.util.concurrent.Executors.newScheduledThreadPool","Util"
"util","concurrent","java.util.concurrent.Executors.newSingleThreadExecutor","Util"
"util","concurrent","java.util.concurrent.Executors.newSingleThreadScheduledExecutor","Util"
"util","concurrent","java.util.concurrent.ForkJoinPool","Util"
"util","concurrent","java.util.concurrent.Future","Util"
"util","concurrent","java.util.concurrent.FutureTask","Util"
"util","concurrent","java.util.concurrent.LinkedBlockingDeque","Util"
"util","concurrent","java.util.concurrent.LinkedBlockingQueue","Util"
"util","concurrent","java.util.concurrent.Phaser","Util"
"util","concurrent","java.util.concurrent.PriorityBlockingQueue","Util"
"util","concurrent","java.util.concurrent.RejectedExecutionException","Util"
"util","concurrent","java.util.concurrent.RejectedExecutionHandler","Util"
"util","concurrent","java.util.concurrent.RunnableFuture","Util"
"util","concurrent","java.util.concurrent.ScheduledExecutorService","Util"
"util","concurrent","java.util.concurrent.ScheduledFuture","Util"
"util","concurrent","java.util.concurrent.ScheduledThreadPoolExecutor","Util"
"util","concurrent","java.util.concurrent.Semaphore","Util"
"util","concurrent","java.util.concurrent.SynchronousQueue","Util"
"util","concurrent","java.util.concurrent.ThreadFactory","Util"
"util","concurrent","java.util.concurrent.ThreadLocalRandom","Util"
"util","concurrent","java.util.concurrent.ThreadPoolExecutor","Util"
"util","concurrent","java.util.concurrent.TimeUnit","Util"
"util","concurrent","java.util.concurrent.TimeUnit.DAYS","Util"
"util","concurrent","java.util.concurrent.TimeUnit.HOURS","Util"
"util","concurrent","java.util.concurrent.TimeUnit.MICROSECONDS","Util"
"util","concurrent","java.util.concurrent.TimeUnit.MILLISECONDS","Util"
"util","concurrent","java.util.concurrent.TimeUnit.MINUTES","Util"
"util","concurrent","java.util.concurrent.TimeUnit.NANOSECONDS","Util"
"util","concurrent","java.util.concurrent.TimeUnit.SECONDS","Util"
"util","concurrent","java.util.concurrent.TimeoutException","Util"
"util","concurrent","java.util.concurrent.atomic.*","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicBoolean","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicInteger","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicIntegerFieldUpdater","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicIntegerFieldUpdater.newUpdater","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicLong","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicLongArray","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicLongFieldUpdater","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicReference","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicReferenceArray","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicReferenceFieldUpdater","Util"
"util","concurrent","java.util.concurrent.atomic.AtomicReferenceFieldUpdater.newUpdater","Util"
"util","concurrent","java.util.concurrent.locks.*","Util"
"util","concurrent","java.util.concurrent.locks.AbstractOwnableSynchronizer","Util"
"util","concurrent","java.util.concurrent.locks.AbstractQueuedSynchronizer","Util"
"util","concurrent","java.util.concurrent.locks.Condition","Util"
"util","concurrent","java.util.concurrent.locks.Lock","Util"
"util","concurrent","java.util.concurrent.locks.LockSupport","Util"
"util","concurrent","java.util.concurrent.locks.ReadWriteLock","Util"
"util","concurrent","java.util.concurrent.locks.ReentrantLock","Util"
"util","concurrent","java.util.concurrent.locks.ReentrantReadWriteLock","Util"
"util","function","java.util.function.*","Util"
"util","function","java.util.function.BiConsumer","Util"
"util","function","java.util.function.BiFunction","Util"
"util","function","java.util.function.BiPredicate","Util"
"util","function","java.util.function.BinaryOperator","Util"
"util","function","java.util.function.BooleanSupplier","Util"
"util","function","java.util.function.Consumer","Util"
"util","function","java.util.function.DoubleConsumer","Util"
"util","function","java.util.function.DoubleSupplier","Util"
"util","function","java.util.function.Function","Util"
"util","function","java.util.function.Function.identity","Util"
"util","function","java.util.function.IntConsumer","Util"
"util","function","java.util.function.IntFunction","Util"
"util","function","java.util.function.IntPredicate","Util"
"util","function","java.util.function.IntSupplier","Util"
"util","function","java.util.function.IntToDoubleFunction","Util"
"util","function","java.util.function.IntUnaryOperator","Util"
"util","function","java.util.function.LongBinaryOperator","Util"
"util","function","java.util.function.LongConsumer","Util"
"util","function","java.util.function.LongUnaryOperator","Util"
"util","function","java.util.function.ObjIntConsumer","Util"
"util","function","java.util.function.Predicate","Util"
"util","function","java.util.function.Predicate.isEqual","Util"
"util","function","java.util.function.Supplier","Util"
"util","function","java.util.function.ToIntFunction","Util"
"util","function","java.util.function.ToLongFunction","Util"
"util","function","java.util.function.UnaryOperator","Util"
"util","function","java.util.function.UnaryOperator.identity","Util"
"util","jar","java.util.jar.Attributes","Util"
"util","jar","java.util.jar.JarEntry","Util"
"util","jar","java.util.jar.JarFile","Util"
"util","jar","java.util.jar.JarOutputStream","Util"
"util","jar","java.util.jar.Manifest","Util"
"util","logging","java.util.logging.Formatter","Util"
"util","logging","java.util.logging.Handler","Util"
"util","logging","java.util.logging.Level","Util"
"util","logging","java.util.logging.Level.FINER","Util"
"util","logging","java.util.logging.Level.SEVERE","Util"
"util","logging","java.util.logging.Level.WARNING","Util"
"util","logging","java.util.logging.LogRecord","Util"
"util","logging","java.util.logging.Logger","Util"
"util","prefs","java.util.prefs.BackingStoreException","Util"
"util","prefs","java.util.prefs.InvalidPreferencesFormatException","Util"
"util","prefs","java.util.prefs.Preferences","Util"
"util","regex","java.util.regex.*","Util"
"util","regex","java.util.regex.MatchResult","Util"
"util","regex","java.util.regex.Matcher","Util"
"util","regex","java.util.regex.Pattern","Util"
"util","regex","java.util.regex.Pattern.CASE_INSENSITIVE","Util"
"util","regex","java.util.regex.Pattern.DOTALL","Util"
"util","regex","java.util.regex.Pattern.MULTILINE","Util"
"util","regex","java.util.regex.Pattern.quote","Util"
"util","regex","java.util.regex.PatternSyntaxException","Util"
"util","stream","java.util.stream.*","Util"
"util","stream","java.util.stream.BaseStream","Util"
"util","stream","java.util.stream.Collector","Util"
"util","stream","java.util.stream.Collectors","Util"
"util","stream","java.util.stream.Collectors.*","Util"
"util","stream","java.util.stream.Collectors.collectingAndThen","Util"
"util","stream","java.util.stream.Collectors.counting","Util"
"util","stream","java.util.stream.Collectors.groupingBy","Util"
"util","stream","java.util.stream.Collectors.joining","Util"
"util","stream","java.util.stream.Collectors.reducing","Util"
"util","stream","java.util.stream.Collectors.summingDouble","Util"
"util","stream","java.util.stream.Collectors.toCollection","Util"
"util","stream","java.util.stream.Collectors.toList","Util"
"util","stream","java.util.stream.Collectors.toMap","Util"
"util","stream","java.util.stream.Collectors.toSet","Util"
"util","stream","java.util.stream.DoubleStream","Util"
"util","stream","java.util.stream.IntStream","Util"
"util","stream","java.util.stream.IntStream.range","Util"
"util","stream","java.util.stream.LongStream","Util"
"util","stream","java.util.stream.Stream","Util"
"util","stream","java.util.stream.Stream.concat","Util"
"util","stream","java.util.stream.StreamSupport","Util"
"util","util","com.amazonaws.util.AWSRequestMetrics","Util"
"util","util","com.amazonaws.util.TimingInfo","Util"
"util","util","com.facebook.presto.util.AutoCloseableCloser","Util"
"util","util","com.facebook.presto.util.DateTimeUtils","Util"
"util","util","com.facebook.presto.util.DisjointSet","Util"
"util","util","com.facebook.presto.util.Failures","Util"
"util","util","com.facebook.presto.util.FastutilSetHelper","Util"
"util","util","com.facebook.presto.util.FinalizerService","Util"
"util","util","com.facebook.presto.util.GcStatusMonitor","Util"
"util","util","com.facebook.presto.util.GraphvizPrinter","Util"
"util","util","com.facebook.presto.util.JsonCastException","Util"
"util","util","com.facebook.presto.util.Mergeable","Util"
"util","util","com.facebook.presto.util.MoreMath","Util"
"util","util","com.facebook.presto.util.MorePredicates","Util"
"util","util","com.facebook.presto.util.PeriodicTaskExecutor","Util"
"util","util","com.facebook.presto.util.PowerOfTwo","Util"
"util","util","com.facebook.presto.util.Reflection","Util"
"util","util","com.facebook.presto.util.StatementUtils","Util"
"util","util","java.util.*","Util"
"util","util","java.util.AbstractCollection","Util"
"util","util","java.util.AbstractList","Util"
"util","util","java.util.AbstractMap","Util"
"util","util","java.util.AbstractQueue","Util"
"util","util","java.util.AbstractSequentialList","Util"
"util","util","java.util.AbstractSet","Util"
"util","util","java.util.ArrayDeque","Util"
"util","util","java.util.ArrayList","Util"
"util","util","java.util.Arrays","Util"
"util","util","java.util.Base64","Util"
"util","util","java.util.BitSet","Util"
"util","util","java.util.Calendar","Util"
"util","util","java.util.Collection","Util"
"util","util","java.util.Collections","Util"
"util","util","java.util.Comparator","Util"
"util","util","java.util.ConcurrentModificationException","Util"
"util","util","java.util.Currency","Util"
"util","util","java.util.Date","Util"
"util","util","java.util.Deque","Util"
"util","util","java.util.DoubleSummaryStatistics","Util"
"util","util","java.util.EnumMap","Util"
"util","util","java.util.EnumSet","Util"
"util","util","java.util.Enumeration","Util"
"util","util","java.util.GregorianCalendar","Util"
"util","util","java.util.HashMap","Util"
"util","util","java.util.HashSet","Util"
"util","util","java.util.Hashtable","Util"
"util","util","java.util.IdentityHashMap","Util"
"util","util","java.util.Iterator","Util"
"util","util","java.util.LinkedHashMap","Util"
"util","util","java.util.LinkedHashSet","Util"
"util","util","java.util.LinkedList","Util"
"util","util","java.util.List","Util"
