"general","specific","api_name_fk","expert"
"javax","servlet","javax.servlet.http.Cookie","Interpreter"
"javax","servlet","javax.servlet.http.HttpServlet","Interpreter"
"javax","servlet","javax.servlet.http.HttpServletRequest","Interpreter"
"javax","servlet","javax.servlet.http.HttpServletResponse","Interpreter"
"javax","servlet","javax.servlet.http.HttpServletResponse.SC_BAD_REQUEST","Interpreter"
"javax","servlet","javax.servlet.http.HttpServletResponse.SC_INTERNAL_SERVER_ERROR","Interpreter"
"javax","servlet","javax.servlet.http.HttpServletResponse.SC_NO_CONTENT","Interpreter"
"javax","servlet","javax.servlet.http.HttpServletResponse.SC_OK","Interpreter"
"javax","servlet","javax.servlet.http.HttpSession","Interpreter"
"javax","servlet","javax.servlet.http.HttpUpgradeHandler","Interpreter"
"javax","servlet","javax.servlet.http.Part","Interpreter"
"javax","sql","javax.sql.DataSource","Interpreter"
"javax","swing","javax.swing.undo.AbstractUndoableEdit","Interpreter"
"javax","swing","javax.swing.undo.CannotRedoException","Interpreter"
"javax","swing","javax.swing.undo.CannotUndoException","Interpreter"
"javax","swing","javax.swing.undo.CompoundEdit","Interpreter"
"javax","swing","javax.swing.undo.UndoManager","Interpreter"
"javax","swing","javax.swing.undo.UndoableEdit","Interpreter"
"javax","validation","javax.validation.Constraint","Interpreter"
"javax","validation","javax.validation.ConstraintValidator","Interpreter"
"javax","validation","javax.validation.ConstraintValidatorContext","Interpreter"
"javax","validation","javax.validation.Payload","Interpreter"
"javax","validation","javax.validation.constraints.AssertTrue","Interpreter"
"javax","validation","javax.validation.constraints.DecimalMax","Interpreter"
"javax","validation","javax.validation.constraints.DecimalMin","Interpreter"
"javax","validation","javax.validation.constraints.Max","Interpreter"
"javax","validation","javax.validation.constraints.Min","Interpreter"
"javax","validation","javax.validation.constraints.NotNull","Interpreter"
"javax","validation","javax.validation.constraints.Pattern","Interpreter"
"javax","validation","javax.validation.constraints.Size","Interpreter"
"javax","ws","javax.ws.rs.Consumes","Interpreter"
"javax","ws","javax.ws.rs.DELETE","Interpreter"
"javax","ws","javax.ws.rs.DefaultValue","Interpreter"
"javax","ws","javax.ws.rs.Encoded","Interpreter"
"javax","ws","javax.ws.rs.GET","Interpreter"
"javax","ws","javax.ws.rs.HEAD","Interpreter"
"javax","ws","javax.ws.rs.HeaderParam","Interpreter"
"javax","ws","javax.ws.rs.NotFoundException","Interpreter"
"javax","ws","javax.ws.rs.POST","Interpreter"
"javax","ws","javax.ws.rs.PUT","Interpreter"
"javax","ws","javax.ws.rs.Path","Interpreter"
"javax","ws","javax.ws.rs.PathParam","Interpreter"
"javax","ws","javax.ws.rs.Produces","Interpreter"
"javax","ws","javax.ws.rs.QueryParam","Interpreter"
"javax","ws","javax.ws.rs.WebApplicationException","Interpreter"
"javax","ws","javax.ws.rs.container.AsyncResponse","Interpreter"
"javax","ws","javax.ws.rs.container.CompletionCallback","Interpreter"
"javax","ws","javax.ws.rs.container.Suspended","Interpreter"
"javax","ws","javax.ws.rs.core.Context","Interpreter"
"javax","ws","javax.ws.rs.core.GenericEntity","Interpreter"
"javax","ws","javax.ws.rs.core.HttpHeaders.CONTENT_TYPE","Interpreter"
"javax","ws","javax.ws.rs.core.MediaType","Interpreter"
"javax","ws","javax.ws.rs.core.MediaType.APPLICATION_JSON","Interpreter"
"javax","ws","javax.ws.rs.core.MediaType.APPLICATION_JSON_TYPE","Interpreter"
"javax","ws","javax.ws.rs.core.MediaType.APPLICATION_OCTET_STREAM","Interpreter"
"javax","ws","javax.ws.rs.core.MediaType.TEXT_PLAIN","Interpreter"
"javax","ws","javax.ws.rs.core.MediaType.TEXT_PLAIN_TYPE","Interpreter"
"javax","ws","javax.ws.rs.core.MultivaluedMap","Interpreter"
"javax","ws","javax.ws.rs.core.Response","Interpreter"
"javax","ws","javax.ws.rs.core.Response.ResponseBuilder","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.BAD_GATEWAY","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.BAD_REQUEST","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.FORBIDDEN","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.GATEWAY_TIMEOUT","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.GONE","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.MOVED_PERMANENTLY","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.NOT_FOUND","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.NO_CONTENT","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.OK","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.SERVICE_UNAVAILABLE","Interpreter"
"javax","ws","javax.ws.rs.core.Response.Status.fromStatusCode","Interpreter"
"javax","ws","javax.ws.rs.core.Response.noContent","Interpreter"
"javax","ws","javax.ws.rs.core.Response.status","Interpreter"
"javax","ws","javax.ws.rs.core.UriBuilder","Interpreter"
"javax","ws","javax.ws.rs.core.UriInfo","Interpreter"
"javax","ws","javax.ws.rs.ext.ExceptionMapper","Interpreter"
"javax","ws","javax.ws.rs.ext.MessageBodyWriter","Interpreter"
"javax","ws","javax.ws.rs.ext.Provider","Interpreter"
"javax","xml","javax.xml.bind.JAXBContext","Interpreter"
"javax","xml","javax.xml.bind.JAXBElement","Interpreter"
"javax","xml","javax.xml.bind.JAXBException","Interpreter"
"javax","xml","javax.xml.bind.Marshaller","Interpreter"
"javax","xml","javax.xml.bind.Unmarshaller","Interpreter"
"javax","xml","javax.xml.bind.annotation.XmlNs","Interpreter"
"javax","xml","javax.xml.datatype.DatatypeConfigurationException","Interpreter"
"javax","xml","javax.xml.datatype.DatatypeFactory","Interpreter"
"javax","xml","javax.xml.datatype.XMLGregorianCalendar","Interpreter"
"javax","xml","javax.xml.namespace.QName","Interpreter"
"javax","xml","javax.xml.parsers.DocumentBuilder","Interpreter"
"javax","xml","javax.xml.parsers.DocumentBuilderFactory","Interpreter"
"javax","xml","javax.xml.parsers.ParserConfigurationException","Interpreter"
"javax","xml","javax.xml.stream.XMLInputFactory","Interpreter"
"javax","xml","javax.xml.stream.XMLStreamConstants","Interpreter"
"javax","xml","javax.xml.stream.XMLStreamException","Interpreter"
"javax","xml","javax.xml.stream.XMLStreamReader","Interpreter"
"javax","xml","javax.xml.transform.OutputKeys","Interpreter"
"javax","xml","javax.xml.transform.Transformer","Interpreter"
"javax","xml","javax.xml.transform.TransformerException","Interpreter"
"javax","xml","javax.xml.transform.TransformerFactory","Interpreter"
"javax","xml","javax.xml.transform.TransformerFactoryConfigurationError","Interpreter"
"javax","xml","javax.xml.transform.dom.DOMSource","Interpreter"
"javax","xml","javax.xml.transform.stream.StreamResult","Interpreter"
"jbibtex","jbibtex","org.jbibtex.BibTeXEntry","IO"
"jbibtex","jbibtex","org.jbibtex.DigitStringValue","IO"
"jbibtex","jbibtex","org.jbibtex.Key","IO"
"jbibtex","jbibtex","org.jbibtex.TokenMgrException","IO"
"jdbi","v3","org.jdbi.v3.core.ConnectionFactory","DB"
"jdbi","v3","org.jdbi.v3.core.Handle","DB"
"jdbi","v3","org.jdbi.v3.core.Jdbi","DB"
"jdbi","v3","org.jdbi.v3.core.JdbiException","DB"
"jdbi","v3","org.jdbi.v3.core.argument.AbstractArgumentFactory","DB"
"jdbi","v3","org.jdbi.v3.core.argument.Argument","DB"
"jdbi","v3","org.jdbi.v3.core.argument.ObjectArgument","DB"
"jdbi","v3","org.jdbi.v3.core.config.ConfigRegistry","DB"
"jdbi","v3","org.jdbi.v3.core.config.JdbiConfig","DB"
"jdbi","v3","org.jdbi.v3.core.mapper.ColumnMapper","DB"
"jdbi","v3","org.jdbi.v3.core.mapper.Nested","DB"
"jdbi","v3","org.jdbi.v3.core.mapper.RowMapper","DB"
"jdbi","v3","org.jdbi.v3.core.mapper.reflect.ColumnName","DB"
"jdbi","v3","org.jdbi.v3.core.mapper.reflect.JdbiConstructor","DB"
"jdbi","v3","org.jdbi.v3.core.statement.ParsedSql","DB"
"jdbi","v3","org.jdbi.v3.core.statement.PreparedBatch","DB"
"jdbi","v3","org.jdbi.v3.core.statement.SqlParser","DB"
"jdbi","v3","org.jdbi.v3.core.statement.StatementContext","DB"
"jdbi","v3","org.jdbi.v3.core.statement.UnableToExecuteStatementException","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.SqlObjectPlugin","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.config.RegisterArgumentFactories","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.config.RegisterArgumentFactory","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.config.RegisterColumnMapper","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.config.RegisterConstructorMapper","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.config.RegisterRowMapper","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.config.RegisterRowMappers","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.customizer.Bind","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.customizer.Define","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.customizer.SqlStatementCustomizer","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.customizer.SqlStatementCustomizerFactory","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.customizer.SqlStatementCustomizingAnnotation","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.statement.SqlQuery","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.statement.SqlUpdate","DB"
"jdbi","v3","org.jdbi.v3.sqlobject.statement.UseRowMapper","DB"
"jfoenix","controls","com.jfoenix.controls.JFXChip","UI"
"jfoenix","controls","com.jfoenix.controls.JFXChipView","UI"
"jfoenix","controls","com.jfoenix.controls.JFXDefaultChip","UI"
"jfoenix","controls","com.jfoenix.controls.JFXSnackbar","UI"
"jfoenix","controls","com.jfoenix.controls.JFXSnackbar.SnackbarEvent","UI"
"jfoenix","controls","com.jfoenix.controls.JFXSnackbarLayout","UI"
"jgrapht","alg","org.jgrapht.alg.StrongConnectivityInspector","Util"
"jgrapht","graph","org.jgrapht.graph.DefaultDirectedGraph","Util"
"jgrapht","graph","org.jgrapht.graph.DefaultEdge","Util"
"jgrapht","jgrapht","org.jgrapht.DirectedGraph","Util"
"jgrapht","traverse","org.jgrapht.traverse.TopologicalOrderIterator","Util"
"jline","console","jline.console.ConsoleReader","IO"
"jline","console","jline.console.UserInterruptException","IO"
"jline","console","jline.console.WCWidth.wcwidth","IO"
"jline","console","jline.console.completer.Completer","IO"
"jline","console","jline.console.completer.StringsCompleter","IO"
"jline","console","jline.console.history.FileHistory","IO"
"jline","console","jline.console.history.History","IO"
"jline","console","jline.console.history.MemoryHistory","IO"
"jline","internal","jline.internal.Configuration.getUserHome","IO"
"jline","jline","jline.TerminalFactory","IO"
"joda","time","org.joda.time.Chronology","Util"
"joda","time","org.joda.time.DateTime","Util"
"joda","time","org.joda.time.DateTime.now","Util"
"joda","time","org.joda.time.DateTimeField","Util"
"joda","time","org.joda.time.DateTimeFieldType","Util"
"joda","time","org.joda.time.DateTimeUtils.getInstantChronology","Util"
"joda","time","org.joda.time.DateTimeZone","Util"
"joda","time","org.joda.time.DateTimeZone.UTC","Util"
"joda","time","org.joda.time.Days","Util"
"joda","time","org.joda.time.Days.daysBetween","Util"
"joda","time","org.joda.time.DurationField","Util"
"joda","time","org.joda.time.DurationFieldType","Util"
"joda","time","org.joda.time.DurationFieldType.millis","Util"
"joda","time","org.joda.time.Hours","Util"
"joda","time","org.joda.time.Interval","Util"
"joda","time","org.joda.time.LocalDate","Util"
"joda","time","org.joda.time.LocalDateTime","Util"
"joda","time","org.joda.time.LocalTime","Util"
"joda","time","org.joda.time.Minutes","Util"
"joda","time","org.joda.time.Months.monthsBetween","Util"
"joda","time","org.joda.time.MutablePeriod","Util"
"joda","time","org.joda.time.Period","Util"
"joda","time","org.joda.time.ReadWritablePeriod","Util"
"joda","time","org.joda.time.ReadableInstant","Util"
"joda","time","org.joda.time.Seconds","Util"
"joda","time","org.joda.time.Seconds.secondsBetween","Util"
"joda","time","org.joda.time.Weeks.weeksBetween","Util"
"joda","time","org.joda.time.Years.yearsBetween","Util"
"joda","time","org.joda.time.chrono.ISOChronology","Util"
"joda","time","org.joda.time.chrono.ISOChronology.getInstanceUTC","Util"
"joda","time","org.joda.time.field.DividedDateTimeField","Util"
"joda","time","org.joda.time.field.OffsetDateTimeField","Util"
"joda","time","org.joda.time.field.ScaledDurationField","Util"
"joda","time","org.joda.time.format.DateTimeFormat","Util"
"joda","time","org.joda.time.format.DateTimeFormatter","Util"
"joda","time","org.joda.time.format.DateTimeFormatterBuilder","Util"
"joda","time","org.joda.time.format.DateTimeParser","Util"
"joda","time","org.joda.time.format.DateTimePrinter","Util"
"joda","time","org.joda.time.format.ISODateTimeFormat","Util"
"joda","time","org.joda.time.format.ISODateTimeFormat.date","Util"
"joda","time","org.joda.time.format.PeriodFormatter","Util"
"joda","time","org.joda.time.format.PeriodFormatterBuilder","Util"
"joda","time","org.joda.time.format.PeriodParser","Util"
"jsinterop","annotations","jsinterop.annotations.JsFunction","Logic"
"jsinterop","annotations","jsinterop.annotations.JsMethod","Logic"
"jsinterop","annotations","jsinterop.annotations.JsOptional","Logic"
"jsinterop","annotations","jsinterop.annotations.JsPackage","Logic"
"jsinterop","annotations","jsinterop.annotations.JsPackage.GLOBAL","Logic"
"jsinterop","annotations","jsinterop.annotations.JsProperty","Logic"
"jsinterop","annotations","jsinterop.annotations.JsType","Logic"
"jsoup","jsoup","org.jsoup.Connection","Util"
"jsoup","jsoup","org.jsoup.Jsoup","Util"
"jsoup","jsoup","org.jsoup.UnsupportedMimeTypeException","Util"
"jsoup","nodes","org.jsoup.nodes.Document","Util"
"jsoup","nodes","org.jsoup.nodes.Element","Util"
"jsoup","nodes","org.jsoup.nodes.Node","Util"
"jsoup","select","org.jsoup.select.Elements","Util"
"junit","Assert","org.junit.Assert.*","Test"
"junit","Assert","org.junit.Assert.assertArrayEquals","Test"
"junit","Assert","org.junit.Assert.assertEquals","Test"
"junit","Assert","org.junit.Assert.assertFalse","Test"
"junit","Assert","org.junit.Assert.assertNotEquals","Test"
"junit","Assert","org.junit.Assert.assertNotNull","Test"
"junit","Assert","org.junit.Assert.assertNotSame","Test"
"junit","Assert","org.junit.Assert.assertNull","Test"
"junit","Assert","org.junit.Assert.assertSame","Test"
"junit","Assert","org.junit.Assert.assertTrue","Test"
"junit","Assert","org.junit.Assert.fail","Test"
"junit","Assume","org.junit.Assume.assumeFalse","Test"
"junit","Assume","org.junit.Assume.assumeThat","Test"
"junit","Assume","org.junit.Assume.assumeTrue","Test"
"junit","experimental","org.junit.experimental.runners.Enclosed","Test"
"junit","framework","junit.framework.Assert","Test"
"junit","framework","junit.framework.Assert.assertEquals","Test"
"junit","framework","junit.framework.Assert.assertFalse","Test"
"junit","framework","junit.framework.Assert.assertNotNull","Test"
"junit","framework","junit.framework.Assert.assertNotSame","Test"
"junit","framework","junit.framework.Assert.assertNull","Test"
"junit","framework","junit.framework.Assert.assertSame","Test"
"junit","framework","junit.framework.Assert.assertTrue","Test"
"junit","framework","junit.framework.Assert.fail","Test"
"junit","framework","junit.framework.AssertionFailedError","Test"
"junit","framework","junit.framework.ComparisonFailure","Test"
"junit","framework","junit.framework.Test","Test"
"junit","framework","junit.framework.TestCase","Test"
"junit","framework","junit.framework.TestCase.*","Test"
"junit","framework","junit.framework.TestCase.assertEquals","Test"
"junit","framework","junit.framework.TestCase.assertFalse","Test"
"junit","framework","junit.framework.TestCase.assertNull","Test"
"junit","framework","junit.framework.TestCase.assertTrue","Test"
"junit","framework","junit.framework.TestCase.fail","Test"
"junit","framework","junit.framework.TestResult","Test"
"junit","framework","junit.framework.TestSuite","Test"
"junit","function","org.junit.function.ThrowingRunnable","Test"
"junit","internal","org.junit.internal.TextListener","Test"
"junit","junit","org.junit.*","Test"
"junit","junit","org.junit.After","Test"
"junit","junit","org.junit.AfterClass","Test"
"junit","junit","org.junit.Assert","Test"
"junit","junit","org.junit.Assume","Test"
"junit","junit","org.junit.Before","Test"
"junit","junit","org.junit.BeforeClass","Test"
"junit","junit","org.junit.Ignore","Test"
"junit","junit","org.junit.Rule","Test"
"junit","junit","org.junit.Test","Test"
"junit","jupiter","org.junit.jupiter.api.AfterAll","Test"
"junit","jupiter","org.junit.jupiter.api.AfterEach","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertArrayEquals","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertEquals","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertFalse","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertNotEquals","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertNotNull","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertNotSame","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertNull","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertSame","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertThrows","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.assertTrue","Test"
"junit","jupiter","org.junit.jupiter.api.Assertions.fail","Test"
"junit","jupiter","org.junit.jupiter.api.Assumptions.assumeFalse","Test"
"junit","jupiter","org.junit.jupiter.api.BeforeAll","Test"
"junit","jupiter","org.junit.jupiter.api.BeforeEach","Test"
"junit","jupiter","org.junit.jupiter.api.Disabled","Test"
"junit","jupiter","org.junit.jupiter.api.DisplayName","Test"
"junit","jupiter","org.junit.jupiter.api.Nested","Test"
"junit","jupiter","org.junit.jupiter.api.Tag","Test"
"junit","jupiter","org.junit.jupiter.api.Test","Test"
"junit","jupiter","org.junit.jupiter.api.condition.EnabledOnOs","Test"
"junit","jupiter","org.junit.jupiter.api.condition.OS","Test"
"junit","jupiter","org.junit.jupiter.api.extension.AfterEachCallback","Test"
"junit","jupiter","org.junit.jupiter.api.extension.BeforeEachCallback","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ConditionEvaluationResult","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ExecutionCondition","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ExtendWith","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ExtensionContext","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ExtensionContext.Namespace","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ExtensionContext.Namespace.create","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ParameterContext","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ParameterResolutionException","Test"
"junit","jupiter","org.junit.jupiter.api.extension.ParameterResolver","Test"
"junit","jupiter","org.junit.jupiter.api.function.Executable","Test"
"junit","jupiter","org.junit.jupiter.api.io.TempDir","Test"
"junit","jupiter","org.junit.jupiter.api.parallel.Execution","Test"
"junit","jupiter","org.junit.jupiter.api.parallel.ExecutionMode","Test"
"junit","jupiter","org.junit.jupiter.api.parallel.ExecutionMode.CONCURRENT","Test"
"junit","jupiter","org.junit.jupiter.params.ParameterizedTest","Test"
"junit","jupiter","org.junit.jupiter.params.provider.Arguments","Test"
"junit","jupiter","org.junit.jupiter.params.provider.Arguments.arguments","Test"
"junit","jupiter","org.junit.jupiter.params.provider.CsvSource","Test"
"junit","jupiter","org.junit.jupiter.params.provider.EnumSource","Test"
"junit","jupiter","org.junit.jupiter.params.provider.MethodSource","Test"
"junit","jupiter","org.junit.jupiter.params.provider.ValueSource","Test"
"junit","platform","org.junit.platform.commons.support.AnnotationSupport","Test"
"junit","platform","org.junit.platform.commons.support.AnnotationSupport.findAnnotation","Test"
"junit","platform","org.junit.platform.engine.TestExecutionResult","Test"
"junit","platform","org.junit.platform.engine.discovery.DiscoverySelectors.selectClass","Test"
"junit","platform","org.junit.platform.launcher.Launcher","Test"
"junit","platform","org.junit.platform.launcher.LauncherDiscoveryRequest","Test"
"junit","platform","org.junit.platform.launcher.TestExecutionListener","Test"
"junit","platform","org.junit.platform.launcher.TestIdentifier","Test"
"junit","platform","org.junit.platform.launcher.core.LauncherDiscoveryRequestBuilder","Test"
"junit","platform","org.junit.platform.launcher.core.LauncherFactory","Test"
"junit","rules","org.junit.rules.ExpectedException","Test"
"junit","rules","org.junit.rules.MethodRule","Test"
"junit","rules","org.junit.rules.RuleChain","Test"
"junit","rules","org.junit.rules.TemporaryFolder","Test"
"junit","rules","org.junit.rules.TestName","Test"
"junit","rules","org.junit.rules.TestRule","Test"
"junit","rules","org.junit.rules.Timeout","Test"
"junit","runner","org.junit.runner.Description","Test"
"junit","runner","org.junit.runner.JUnitCore","Test"
"junit","runner","org.junit.runner.Result","Test"
"junit","runner","org.junit.runner.RunWith","Test"
"junit","runner","org.junit.runner.Runner","Test"
"junit","runner","org.junit.runner.manipulation.Filter","Test"
"junit","runner","org.junit.runner.manipulation.Filterable","Test"
"junit","runner","org.junit.runner.manipulation.NoTestsRemainException","Test"
"junit","runner","org.junit.runner.notification.Failure","Test"
"junit","runner","org.junit.runner.notification.RunListener","Test"
"junit","runner","org.junit.runner.notification.RunNotifier","Test"
"junit","runners","org.junit.runners.BlockJUnit4ClassRunner","Test"
"junit","runners","org.junit.runners.JUnit4","Test"
"junit","runners","org.junit.runners.Parameterized","Test"
"junit","runners","org.junit.runners.Parameterized.Parameters","Test"
"junit","runners","org.junit.runners.Suite","Test"
"junit","runners","org.junit.runners.model.FrameworkMethod","Test"
"junit","runners","org.junit.runners.model.InitializationError","Test"
"junit","runners","org.junit.runners.model.RunnerBuilder","Test"
"junit","runners","org.junit.runners.model.Statement","Test"
"kafka","admin","kafka.admin.AdminUtils","Network"
"kafka","admin","kafka.admin.RackAwareMode","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerConfig.BOOTSTRAP_SERVERS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerConfig.CLIENT_ID_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerConfig.ENABLE_AUTO_COMMIT_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerConfig.GROUP_ID_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerConfig.MAX_PARTITION_FETCH_BYTES_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerConfig.MAX_POLL_RECORDS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerRecord","Network"
"kafka","clients","org.apache.kafka.clients.consumer.ConsumerRecords","Network"
"kafka","clients","org.apache.kafka.clients.consumer.KafkaConsumer","Network"
"kafka","clients","org.apache.kafka.clients.consumer.OffsetAndTimestamp","Network"
"kafka","clients","org.apache.kafka.clients.producer.Callback","Network"
"kafka","clients","org.apache.kafka.clients.producer.KafkaProducer","Network"
"kafka","clients","org.apache.kafka.clients.producer.ProducerConfig.ACKS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.producer.ProducerConfig.BOOTSTRAP_SERVERS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.producer.ProducerConfig.KEY_SERIALIZER_CLASS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.producer.ProducerConfig.LINGER_MS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.producer.ProducerConfig.VALUE_SERIALIZER_CLASS_CONFIG","Network"
"kafka","clients","org.apache.kafka.clients.producer.ProducerRecord","Network"
"kafka","clients","org.apache.kafka.clients.producer.RecordMetadata","Network"
"kafka","common","org.apache.kafka.common.Node","Network"
"kafka","common","org.apache.kafka.common.PartitionInfo","Network"
"kafka","common","org.apache.kafka.common.TopicPartition","Network"
"kafka","common","org.apache.kafka.common.serialization.ByteArraySerializer","Network"
"kafka","common","org.apache.kafka.common.serialization.ByteBufferDeserializer","Network"
"kafka","common","org.apache.kafka.common.serialization.LongSerializer","Network"
"kafka","common","org.apache.kafka.common.serialization.Serializer","Network"
"kafka","server","kafka.server.KafkaConfig","Network"
"kafka","server","kafka.server.KafkaServerStartable","Network"
"kafka","utils","kafka.utils.ZkUtils","Network"
"kong","unirest","kong.unirest.HttpResponse","Network"
"kong","unirest","kong.unirest.JsonNode","Network"
"kong","unirest","kong.unirest.Unirest","Network"
"kong","unirest","kong.unirest.UnirestException","Network"
"kong","unirest","kong.unirest.json.JSONArray","Network"
"kong","unirest","kong.unirest.json.JSONException","Network"
"kong","unirest","kong.unirest.json.JSONObject","Network"
"kordamp","ikonli","org.kordamp.ikonli.AbstractIkonHandler","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.Ikon","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.IkonProvider","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.javafx.FontIcon","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignA","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignB","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignC","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignD","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignE","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignF","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignG","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignH","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignI","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignK","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignL","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignM","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignN","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignO","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignP","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignR","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignS","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignT","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignU","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignV","Interpreter"
"kordamp","ikonli","org.kordamp.ikonli.materialdesign2.MaterialDesignW","Interpreter"
"kudu","client","org.apache.kudu.client.AlterTableOptions","Big Data"
"kudu","client","org.apache.kudu.client.CreateTableOptions","Big Data"
"kudu","client","org.apache.kudu.client.Delete","Big Data"
"kudu","client","org.apache.kudu.client.Insert","Big Data"
"kudu","client","org.apache.kudu.client.KeyEncoderAccessor","Big Data"
"kudu","client","org.apache.kudu.client.KuduClient","Big Data"
"kudu","client","org.apache.kudu.client.KuduException","Big Data"
"kudu","client","org.apache.kudu.client.KuduPredicate","Big Data"
"kudu","client","org.apache.kudu.client.KuduScanToken","Big Data"
"kudu","client","org.apache.kudu.client.KuduScanner","Big Data"
"kudu","client","org.apache.kudu.client.KuduSession","Big Data"
"kudu","client","org.apache.kudu.client.KuduTable","Big Data"
"kudu","client","org.apache.kudu.client.LocatedTablet","Big Data"
"kudu","client","org.apache.kudu.client.PartialRow","Big Data"
"kudu","client","org.apache.kudu.client.Partition","Big Data"
"kudu","client","org.apache.kudu.client.PartitionSchema","Big Data"
